" Date","AMZN Mkt Cap","NFLX Mkt Cap","GOOGL Mkt Cap","AAPL Mkt Cap","FB Mkt Cap"
03-18-2005,"14,025.07","486.32","49,225.81","35,105.69","0.00"
03-17-2005,"13,947.06","486.32","49,020.75","34,525.50","0.00"
03-16-2005,"13,906.01","484.74","48,011.84","33,651.13","0.00"
03-15-2005,"14,033.28","486.32","48,834.82","33,471.36","0.00"
03-14-2005,"14,205.72","500.95","47,845.06","32,948.37","0.00"
03-11-2005,"14,267.31","497.26","48,613.36","32,907.51","0.00"
03-10-2005,"14,245.10","521.52","49,209.40","32,547.96","0.00"
03-09-2005,"14,444.63","527.85","49,583.98","32,155.71","0.00"
03-08-2005,"14,620.50","533.65","50,636.63","33,119.98","0.00"
03-07-2005,"14,820.45","558.43","51,623.67","34,934.08","0.00"
03-04-2005,"14,628.66","564.23","50,828.03","34,983.12","0.00"
03-03-2005,"14,547.05","556.85","51,130.15","34,149.62","0.00"
03-02-2005,"14,485.85","563.18","50,631.17","36,054.44","0.00"
03-01-2005,"14,440.96","568.98","50,871.77","36,364.13","0.00"
02-28-2005,"14,355.27","564.23","51,399.46","36,658.31","0.00"
02-25-2005,"14,277.74","579.52","50,819.82","36,360.06","0.00"
02-24-2005,"14,155.32","548.41","51,645.54","36,335.53","0.00"
02-23-2005,"13,930.90","537.34","53,029.02","36,049.52","0.00"
02-22-2005,"14,167.57","538.39","52,323.61","34,848.28","0.00"
02-21-2005,"14,408.32","562.65","54,122.69","35,469.33","0.00"
02-18-2005,"14,408.32","562.65","54,122.69","35,469.33","0.00"
02-17-2005,"14,563.38","553.69","54,109.02","35,877.92","0.00"
02-16-2005,"14,551.13","577.42","54,248.46","36,825.85","0.00"
02-15-2005,"14,747.00","593.23","53,379.00","36,123.09","0.00"
02-14-2005,"14,702.11","588.49","52,766.54","34,578.63","0.00"
02-11-2005,"14,600.10","587.96","51,238.15","33,181.25","0.00"
02-10-2005,"14,600.10","597.45","51,396.73","32,016.78","0.00"
02-09-2005,"14,644.99","604.84","52,381.03","32,172.05","0.00"
02-08-2005,"14,812.29","606.42","54,311.34","33,054.59","0.00"
02-07-2005,"14,563.38","608.00","53,597.73","32,253.76","0.00"
02-04-2005,"14,575.62","633.84","55,875.28","32,212.91","0.00"
02-03-2005,"14,587.86","627.51","57,652.49","31,792.07","0.00"
02-02-2005,"17,089.22","591.65","56,312.75","32,535.69","0.00"
02-01-2005,"17,334.05","605.36","52,468.52","31,677.66","0.00"
01-31-2005,"17,636.01","606.42","53,485.63","31,109.81","0.00"
01-28-2005,"17,227.96","603.25","52,041.99","29,928.53","0.00"
01-27-2005,"17,264.68","591.13","51,424.07","29,386.42","0.00"
01-26-2005,"16,868.87","581.63","51,741.23","29,228.65","0.00"
01-25-2005,"16,705.65","597.45","48,427.43","29,147.75","0.00"
01-24-2005,"16,477.14","587.43","49,411.73","28,625.88","0.00"
01-21-2005,"16,795.42","578.06","51,478.76","28,516.66","0.00"
01-20-2005,"17,285.08","580.68","53,020.82","28,504.52","0.00"
01-19-2005,"17,937.97","579.63","53,944.97","28,269.88","0.00"
01-18-2005,"18,190.96","591.68","55,749.51","28,581.39","0.00"
01-17-2005,"18,178.72","593.25","54,674.99","28,399.33","0.00"
01-14-2005,"18,178.72","593.25","54,674.99","28,399.33","0.00"
01-13-2005,"17,383.02","568.64","53,406.34","28,237.51","0.00"
01-12-2005,"17,260.60","562.88","53,420.01","26,481.77","0.00"
01-11-2005,"16,991.29","576.49","52,916.92","25,956.85","0.00"
01-10-2005,"17,072.90","590.11","53,332.52","27,725.90","0.00"
01-07-2005,"17,268.76","582.25","53,001.68","27,842.50","0.00"
01-06-2005,"16,750.53","578.59","51,552.58","25,952.82","0.00"
01-05-2005,"17,044.33","586.44","52,908.72","25,932.72","0.00"
01-04-2005,"17,195.31","610.53","53,179.40","25,707.56","0.00"
01-03-2005,"18,166.48","624.14","55,424.15","25,446.23","0.00"
12-31-2004,"18,072.62","645.61","52,711.86","25,892.53","0.00"
12-30-2004,"18,350.10","663.94","54,026.99","26,053.33","0.00"
12-29-2004,"18,288.89","661.32","52,741.94","25,908.60","0.00"
12-28-2004,"18,211.36","633.57","52,703.66","25,804.06","0.00"
12-27-2004,"17,240.20","607.39","52,471.25","25,393.97","0.00"
12-24-2004,"15,885.46","603.72","51,374.86","25,735.71","0.00"
12-23-2004,"15,885.46","603.72","51,374.86","25,735.71","0.00"
12-22-2004,"16,126.22","612.62","50,937.39","25,631.17","0.00"
12-21-2004,"16,073.17","659.75","50,240.18","25,607.06","0.00"
12-20-2004,"15,893.63","664.98","50,587.42","25,217.07","0.00"
12-17-2004,"16,326.16","679.64","49,236.74","26,129.72","0.00"
12-16-2004,"16,342.48","699.54","48,249.71","26,775.44","0.00"
12-15-2004,"16,730.13","671.00","49,154.72","26,238.29","0.00"
12-14-2004,"16,501.62","659.75","48,856.70","26,250.34","0.00"
12-13-2004,"16,252.71","669.17","46,603.75","26,097.57","0.00"
12-10-2004,"15,934.43","614.72","46,931.85","26,194.05","0.00"
12-09-2004,"16,248.63","614.19","47,418.53","25,727.67","0.00"
12-08-2004,"15,799.77","592.20","46,475.24","25,442.22","0.00"
12-07-2004,"15,587.59","611.05","46,871.70","25,285.40","0.00"
12-06-2004,"16,113.97","586.44","48,200.50","26,447.35","0.00"
12-03-2004,"16,358.80","591.68","49,324.24","25,200.97","0.00"
12-02-2004,"16,391.45","594.30","49,050.82","25,526.03","0.00"
12-01-2004,"16,313.92","589.06","49,203.93","26,535.95","0.00"
11-30-2004,"16,191.50","595.87","49,756.23","26,246.29","0.00"
11-29-2004,"15,889.54","597.96","49,501.96","26,790.38","0.00"
11-26-2004,"15,950.75","594.30","49,048.09","25,267.67","0.00"
11-25-2004,"15,812.01","594.82","47,782.17","25,071.96","0.00"
11-24-2004,"15,812.01","594.82","47,782.17","25,071.96","0.00"
11-23-2004,"15,632.47","573.35","45,802.64","23,983.75","0.00"
11-22-2004,"15,526.38","592.20","45,140.97","24,015.05","0.00"
11-19-2004,"15,730.40","589.06","46,316.66","21,595.93","0.00"
11-18-2004,"16,473.06","624.14","45,808.11","21,682.06","0.00"
11-17-2004,"16,281.27","547.69","47,164.25","21,490.25","0.00"
11-16-2004,"16,350.64","566.54","47,176.56","21,503.95","0.00"
11-15-2004,"16,685.25","588.01","50,546.41","21,623.33","0.00"
11-12-2004,"16,509.78","568.64","49,361.98","21,725.11","0.00"
11-11-2004,"15,844.66","562.88","49,638.62","21,646.83","0.00"
11-10-2004,"15,542.70","543.51","45,526.93","21,431.53","0.00"
11-09-2004,"15,261.14","558.17","45,754.75","21,157.51","0.00"
11-08-2004,"15,228.50","568.02","46,798.95","21,286.69","0.00"
11-05-2004,"14,918.38","571.15","45,931.05","21,419.78","0.00"
11-04-2004,"15,061.20","552.85","50,094.27","21,314.10","0.00"
11-03-2004,"14,657.23","529.31","51,984.67","21,650.73","0.00"
11-02-2004,"14,787.80","518.33","52,852.57","20,942.23","0.00"
11-01-2004,"14,322.63","493.22","53,167.19","20,531.21","0.00"
10-29-2004,"13,926.81","495.31","51,705.31","20,511.64","0.00"
10-28-2004,"14,057.39","501.59","52,426.76","20,429.44","0.00"
10-27-2004,"13,967.62","506.30","50,438.72","19,689.61","0.00"
10-26-2004,"13,804.40","502.64","49,307.73","18,777.55","0.00"
10-25-2004,"13,861.53","522.51","50,826.56","18,613.14","0.00"
10-22-2004,"14,118.60","512.57","46,766.40","18,558.34","0.00"
10-21-2004,"16,058.80","526.70","40,514.79","18,765.80","0.00"
10-20-2004,"15,603.12","528.26","38,103.65","18,581.82","0.00"
10-19-2004,"15,594.98","519.37","40,124.23","18,562.24","0.00"
10-18-2004,"15,977.43","516.23","40,455.12","18,691.42","0.00"
10-15-2004,"15,684.49","538.73","39,085.46","17,810.68","0.00"
10-14-2004,"15,908.27","911.65","38,513.19","17,607.13","0.00"
10-13-2004,"16,266.30","904.84","38,214.85","15,559.87","0.00"
10-12-2004,"16,363.95","901.19","37,265.58","14,853.65","0.00"
10-11-2004,"16,335.47","909.01","36,685.17","14,970.03","0.00"
10-08-2004,"16,274.44","874.07","37,355.08","15,152.35","0.00"
10-07-2004,"16,742.33","914.75","37,658.85","15,369.59","0.00"
10-06-2004,"16,827.77","936.13","37,178.79","15,765.27","0.00"
10-05-2004,"16,665.03","941.34","37,528.66","15,272.59","0.00"
10-04-2004,"16,685.37","899.62","36,630.92","15,047.60","0.00"
10-01-2004,"16,465.66","851.64","35,958.30","15,001.05","0.00"
09-30-2004,"16,624.34","804.18","35,150.07","15,032.09","0.00"
09-29-2004,"16,616.20","854.25","35,551.47","15,004.94","0.00"
09-28-2004,"16,042.53","854.77","34,406.92","14,756.65","0.00"
09-27-2004,"16,245.96","852.16","32,074.43","14,558.82","0.00"
09-24-2004,"16,656.89","868.33","32,500.25","14,465.71","0.00"
09-23-2004,"17,019.00","876.15","32,768.76","14,457.95","0.00"
09-22-2004,"16,835.91","878.76","32,106.98","14,322.18","0.00"
09-21-2004,"17,614.23","913.18","31,960.52","14,745.03","0.00"
09-20-2004,"17,604.88","926.22","32,372.78","14,628.64","0.00"
09-17-2004,"17,478.75","886.06","31,865.60","14,407.53","0.00"
09-16-2004,"17,320.07","891.28","30,910.90","14,101.07","0.00"
09-15-2004,"17,173.60","829.22","30,376.60","13,654.95","0.00"
09-14-2004,"17,360.76","851.12","30,238.28","13,767.46","0.00"
09-13-2004,"16,278.51","825.04","29,156.11","13,806.24","0.00"
09-10-2004,"15,692.63","779.15","28,567.56","13,914.86","0.00"
09-09-2004,"15,489.20","786.45","27,748.48","13,848.93","0.00"
09-08-2004,"15,459.09","785.93","27,745.77","14,101.07","0.00"
09-07-2004,"15,662.44","803.66","27,550.49","13,872.19","0.00"
09-06-2004,"15,755.98","748.90","27,124.68","13,666.60","0.00"
09-03-2004,"15,755.98","748.90","27,124.68","13,666.60","0.00"
09-02-2004,"15,934.94","774.46","27,531.51","13,833.39","0.00"
09-01-2004,"15,552.63","744.21","27,189.77","13,910.99","0.00"
08-31-2004,"15,511.96","727.52","27,764.75","13,379.52","0.00"
08-30-2004,"15,581.10","753.60","27,667.12","13,235.99","0.00"
08-27-2004,"16,227.77","790.10","28,789.97","13,325.21","0.00"
08-26-2004,"16,345.72","794.80","29,267.31","13,445.47","0.00"
08-25-2004,"16,390.45","817.22","28,749.28","12,820.91","0.00"
08-24-2004,"15,882.06","806.27","28,442.80","12,394.19","0.00"
08-23-2004,"16,044.75","829.74","29,671.43","12,056.71","0.00"
08-20-2004,"16,069.15","826.09","29,375.80","11,948.09","0.00"
08-19-2004,"15,711.25","826.61","27,212.82","11,913.16","0.00"
08-18-2004,"16,008.14","820.87","0.00","12,312.73","0.00"
08-17-2004,"15,548.56","812.01","0.00","11,975.25","0.00"
08-16-2004,"15,434.68","802.10","0.00","11,940.32","0.00"
08-13-2004,"14,694.47","781.24","0.00","11,963.60","0.00"
08-12-2004,"14,759.54","802.10","0.00","11,781.28","0.00"
08-11-2004,"14,869.35","840.17","0.00","12,029.56","0.00"
08-10-2004,"15,088.98","893.88","0.00","12,227.40","0.00"
08-09-2004,"14,365.03","856.33","0.00","11,754.12","0.00"
08-06-2004,"14,434.17","881.89","0.00","11,552.39","0.00"
08-05-2004,"14,482.98","891.80","0.00","12,176.95","0.00"
08-04-2004,"15,097.11","914.22","0.00","12,245.25","0.00"
08-03-2004,"15,296.40","1,003.93","0.00","12,052.67","0.00"
08-02-2004,"15,577.03","1,051.38","0.00","12,164.36","0.00"
07-30-2004,"15,829.19","1,068.49","0.00","12,457.12","0.00"
07-29-2004,"15,690.91","1,058.06","0.00","12,572.67","0.00"
07-28-2004,"15,442.82","1,054.41","0.00","12,430.16","0.00"
07-27-2004,"15,906.47","1,061.19","0.00","12,491.78","0.00"
07-26-2004,"15,772.25","993.43","0.00","12,041.10","0.00"
07-23-2004,"16,192.86","1,056.50","0.00","11,825.40","0.00"
07-22-2004,"18,558.20","1,054.93","0.00","12,202.89","0.00"
07-21-2004,"18,128.87","1,042.43","0.00","12,179.76","0.00"
07-20-2004,"19,032.08","1,123.74","0.00","12,403.19","0.00"
07-19-2004,"18,639.20","1,051.29","0.00","12,314.58","0.00"
07-16-2004,"19,076.63","1,199.83","0.00","12,403.19","0.00"
07-15-2004,"19,712.52","1,667.88","0.00","12,684.37","0.00"
07-14-2004,"20,048.69","1,655.70","0.00","11,393.98","0.00"
07-13-2004,"20,089.19","1,644.33","0.00","11,104.82","0.00"
07-12-2004,"19,866.43","1,682.55","0.00","11,074.43","0.00"
07-09-2004,"19,570.76","1,726.45","0.00","11,412.67","0.00"
07-08-2004,"20,048.69","1,647.95","0.00","11,454.47","0.00"
07-07-2004,"20,656.22","1,722.32","0.00","11,549.47","0.00"
07-06-2004,"20,753.43","1,731.09","0.00","11,762.30","0.00"
07-05-2004,"21,300.21","1,668.61","0.00","11,811.71","0.00"
07-02-2004,"21,300.21","1,668.61","0.00","11,811.71","0.00"
07-01-2004,"21,288.06","1,856.59","0.00","12,275.35","0.00"
06-30-2004,"22,033.31","1,859.17","0.00","12,366.57","0.00"
06-29-2004,"21,753.84","1,765.18","0.00","12,351.37","0.00"
06-28-2004,"21,624.23","1,755.88","0.00","12,347.56","0.00"
06-25-2004,"20,980.24","1,652.08","0.00","12,807.41","0.00"
06-24-2004,"20,664.32","1,605.60","0.00","12,609.80","0.00"
06-23-2004,"20,579.27","1,584.94","0.00","12,807.41","0.00"
06-22-2004,"19,846.18","1,497.15","0.00","12,541.38","0.00"
06-21-2004,"20,158.04","1,493.53","0.00","12,286.76","0.00"
06-18-2004,"20,089.19","1,526.07","0.00","12,507.18","0.00"
06-17-2004,"20,158.04","1,540.01","0.00","12,469.17","0.00"
06-16-2004,"20,482.06","1,561.70","0.00","12,442.57","0.00"
06-15-2004,"20,295.75","1,535.37","0.00","11,663.48","0.00"
06-14-2004,"19,947.43","1,526.07","0.00","11,446.87","0.00"
